1169-109,109,1,1687,56,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-112,112,1,212,7,250,Research Laboratory,Research Lab,College of Tropical Agriculture & Human Resources,1169
1169-113,113,1,575,19,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-116,116,1,1146,38,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-117,117,1,570,19,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-119,119,1,94,3,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-120,120,1,430,14,250,Research Laboratory,Research Lab,College of Tropical Agriculture & Human Resources,1169
1169-122,122,1,212,7,310,Office Facilities,Office,College of Tropical Agriculture & Human Resources,1169
1169-124,124,1,406,13,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-126,126,1,352,11,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-103A,103A,1,536,17,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-103B,103B,1,540,18,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-106A,106A,1,75,2,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-106B,106B,1,122,4,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-106C,106C,1,122,4,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-106D,106D,1,113,3,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-106E,106E,1,75,2,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-107A,107A,1,531,17,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-107B,107B,1,536,17,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-113A,113A,1,536,17,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-113B,113B,1,540,18,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-116A,116A,1,36,1,700,Support Facilities,Support Facilities,College of Tropical Agriculture & Human Resources,1169
1169-116B,116B,1,34,1,700,Support Facilities,Support Facilities,College of Tropical Agriculture & Human Resources,1169
1169-116C,116C,1,34,1,700,Support Facilities,Support Facilities,College of Tropical Agriculture & Human Resources,1169
1169-116D,116D,1,36,1,700,Support Facilities,Support Facilities,College of Tropical Agriculture & Human Resources,1169
1169-117A,117A,1,531,17,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-117B,117B,1,536,17,500,Special Use Facilities,Special Use Facilities,College of Tropical Agriculture & Human Resources,1169
1169-120A,120A,1,242,8,250,Research Laboratory,Research Lab,College of Tropical Agriculture & Human Resources,1169
1169-120B,120B,1,323,10,250,Research Laboratory,Research Lab,College of Tropical Agriculture & Human Resources,1169
1169-120C,120C,1,131,4,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-120D,120D,1,86,2,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-124A,124A,1,142,4,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-124B,124B,1,142,4,250,Research Laboratory,Research Lab,College of Tropical Agriculture & Human Resources,1169
1169-124C,124C,1,113,3,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-124M,124M,1,50,1,255,Research Laboratory,Research Lab Service,College of Tropical Agriculture & Human Resources,1169
1169-102,102,1,137,4,YYY,Mechanical,Mechanical Area,Nonassignable,1169
1169-108,108,1,67,2,XXX,Building Service,Building Service Area,Nonassignable,1169
1169-110,110,1,156,5,XXX,Building Service,Building Service Area,Nonassignable,1169
1169-118,118,1,180,6,XXX,Building Service,Building Service Area,Nonassignable,1169
1169-100PC1,100PC1,1,1806,60,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-100PC2,100PC2,1,121,4,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-100PC3,100PC3,1,116,3,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-100PC4,100PC4,1,306,10,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-100S1,100S1,1,31,1,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-100S2,100S2,1,16,0,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-118A,118A,1,24,0,XXX,Building Service,Building Service Area,Nonassignable,1169
1169-M100S1,M100S1,1,35,1,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-M100S2,M100S2,1,17,0,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-M100S3,M100S3,1,63,2,WWW,Circulation,Circulation Area,Nonassignable,1169
1169-M101,M101,1,218,7,YYY,Mechanical,Mechanical Area,Nonassignable,1169
1169-M102,M102,1,324,10,YYY,Mechanical,Mechanical Area,Nonassignable,1169
1169-M103,M103,1,1024,34,YYY,Mechanical,Mechanical Area,Nonassignable,1169
1169-M124,M124,1,300,10,YYY,Mechanical,Mechanical Area,Nonassignable,1169
1169-ROOF,ROOF,2,0,0,YYY,Mechanical,Mechanical Area,Nonassignable,1169
1172-A205A,A205A,2,114,3,310,Office Facilities,Office,College of Education,1172
1172-A207,A207,2,1792,59,310,Office Facilities,Office,College of Education,1172
1172-A207A,A207A,2,95,3,315,Office Facilities,Office Service,College of Education,1172
1172-B206,B206,2,1133,37,210,Class Laboratory,Class/Open Laboratory,College of Education,1172
1172-A101,A101,1,419,13,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-A101A,A101A,1,94,3,310,Office Facilities,Office,College of Natural Sciences,1172
1172-A101B,A101B,1,149,4,310,Office Facilities,Office,College of Natural Sciences,1172
1172-A102,A102,1,829,27,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-A102A,A102A,1,172,5,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-A103,A103,1,970,32,251.1,Research Laboratory,Research Lab - Wet (Biology-Based),College of Natural Sciences,1172
1172-A103A,A103A,1,110,3,310,Office Facilities,Office,College of Natural Sciences,1172
1172-A103B,A103B,1,68,2,310,Office Facilities,Office,College of Natural Sciences,1172
1172-A104,A104,1,1038,34,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-A104A,A104A,1,287,9,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-A110,A110,1,253,8,310,Office Facilities,Office,College of Natural Sciences,1172
1172-A208,A208,2,563,18,310,Office Facilities,Office,College of Natural Sciences,1172
1172-B106,B106,1,189,6,255,Research Laboratory,Research Lab Service,College of Natural Sciences,1172
1172-B107,B107,1,332,11,255,Research Laboratory,Research Lab Service,College of Natural Sciences,1172
1172-T301B,T301B,3,272,9,220,Open Laboratory,Class/Open Laboratory,College of Natural Sciences,1172
1172-T301C,T301C,3,98,3,310,Office Facilities,Office,College of Natural Sciences,1172
1172-T308,T308,3,254,8,225,Open Laboratory,Class/Open Laboratory,College of Natural Sciences,1172
1172-T308A,T308A,3,107,3,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-T308B,T308B,3,40,1,255,Research Laboratory,Research Lab Service,College of Natural Sciences,1172
1172-T308C,T308C,3,119,3,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-T308D,T308D,3,40,1,255,Research Laboratory,Research Lab Service,College of Natural Sciences,1172
1172-T308E,T308E,3,47,1,225,Open Laboratory,Class/Open Laboratory,College of Natural Sciences,1172
1172-T308F,T308F,3,76,2,251.1,Research Laboratory,Research Lab - Wet (Biology-Based),College of Natural Sciences,1172
1172-T310,T310,3,66,2,315,Office Facilities,Office Service,College of Natural Sciences,1172
1172-T310A,T310A,3,302,10,310,Office Facilities,Office,College of Natural Sciences,1172
1172-T507,T507,5,65,2,255,Research Laboratory,Research Lab Service,College of Natural Sciences,1172
1172-T509,T509,5,39,1,255,Research Laboratory,Research Lab Service,College of Natural Sciences,1172
1172-T509A,T509A,5,115,3,255,Research Laboratory,Research Lab Service,College of Natural Sciences,1172
1172-T509B,T509B,5,144,4,310,Office Facilities,Office,College of Natural Sciences,1172
1172-T509C,T509C,5,513,17,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-T509D,T509D,5,452,15,250,Research Laboratory,Research Lab,College of Natural Sciences,1172
1172-T509E,T509E,5,96,3,310,Office Facilities,Office,College of Natural Sciences,1172
1172-A108,A108,1,245,8,310,Office Facilities,Office,College of Social Sciences,1172
1172-A108A,A108A,1,185,6,310,Office Facilities,Office,College of Social Sciences,1172
1172-A108B,A108B,1,367,12,310,Office Facilities,Office,College of Social Sciences,1172
1172-A209,A209,2,249,8,215,Class Laboratory,Class/Open Laboratory,College of Social Sciences,1172
1172-T106,T106,1,802,26,250,Research Laboratory,Research Lab,College of Social Sciences,1172
1172-T106A,T106A,1,120,4,250,Research Laboratory,Research Lab,College of Social Sciences,1172
1172-T506,T506,5,702,23,251.1,Research Laboratory,Research Lab - Wet (Biology-Based),College of Social Sciences,1172
1172-T701A,T701A,7,111,3,310,Office Facilities,Office,College of Social Sciences,1172
1172-T701B,T701B,7,128,4,310,Office Facilities,Office,College of Social Sciences,1172
1172-T701D,T701D,7,181,6,251.1,Research Laboratory,Research Lab - Wet (Biology-Based),College of Social Sciences,1172
1172-T701E,T701E,7,347,11,251.1,Research Laboratory,Research Lab - Wet (Biology-Based),College of Social Sciences,1172
1172-T701M,T701M,7,56,1,420,Study Facilities,Stack Space,College of Social Sciences,1172
1172-A100PC1,A100PC1,1,359,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A100PC2,A100PC2,1,354,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A100PC3,A100PC3,1,479,15,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A100PC4,A100PC4,1,335,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A100S1,A100S1,1,195,6,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A200PC1,A200PC1,2,375,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A200PC2,A200PC2,2,325,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A200PC3,A200PC3,2,395,13,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A200PC4,A200PC4,2,335,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-A200S1,A200S1,2,298,9,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B100PC1,B100PC1,1,355,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B100PC2,B100PC2,1,367,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B100PC3,B100PC3,1,512,17,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B100PC4,B100PC4,1,335,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B100S1,B100S1,1,195,6,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B101AAA,B101AAA,1,282,9,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-B102CB,B102CB,1,64,2,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-B105,B105,1,95,3,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B105A,B105A,1,20,0,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-B105AA,B105AA,1,153,5,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-B105B,B105B,1,44,1,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-B105BA,B105BA,1,41,1,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-B105C,B105C,1,20,0,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-B105CA,B105CA,1,206,6,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-B200PC1,B200PC1,2,355,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B200PC2,B200PC2,2,365,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B200PC3,B200PC3,2,501,16,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B200PC4,B200PC4,2,335,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-B200S1,B200S1,2,192,6,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C100PC1,C100PC1,1,355,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C100PC2,C100PC2,1,375,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C100PC3,C100PC3,1,520,17,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C100PC4,C100PC4,1,334,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C100S1,C100S1,1,195,6,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C200PC1,C200PC1,2,355,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C200PC2,C200PC2,2,365,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C200PC3,C200PC3,2,499,16,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C200PC4,C200PC4,2,338,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-C200S1,C200S1,2,194,6,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D100PC1,D100PC1,1,354,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D100PC2,D100PC2,1,375,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D100PC3,D100PC3,1,507,16,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D100PC4,D100PC4,1,334,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D100S1,D100S1,1,195,6,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D200PC1,D200PC1,2,355,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D200PC2,D200PC2,2,377,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D200PC3,D200PC3,2,455,15,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D200PC4,D200PC4,2,335,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D200S1,D200S1,2,187,6,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-D210,D210,2,54,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E100L1,E100L1,1,401,13,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E100PC1,E100PC1,1,380,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E100PC2,E100PC2,1,401,13,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E100PC3,E100PC3,1,341,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E100S1,E100S1,1,177,5,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E109,E109,1,74,2,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-E113,E113,1,23,0,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-E121,E121,1,120,4,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-E122,E122,1,113,3,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-E123,E123,1,74,2,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-E125A,E125A,1,26,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-E125B,E125B,1,12,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-E130,E130,1,49,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-E200PC1,E200PC1,2,105,3,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E200PC2,E200PC2,2,621,20,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E200S1,E200S1,2,151,5,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-E220,E220,2,32,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0001,T0001,0,76,2,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T00010,T00010,0,2354,78,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0002,T0002,0,88,2,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0003,T0003,0,549,18,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0004,T0004,0,770,25,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0005,T0005,0,986,32,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0006,T0006,0,558,18,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0007,T0007,0,182,6,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0008,T0008,0,1258,41,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0008A,T0008A,0,132,4,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T0009,T0009,0,42,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T000E1,T000E1,0,68,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T000PC1,T000PC1,0,758,25,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T000PC2,T000PC2,0,786,26,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T000S1,T000S1,0,308,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T000S2,T000S2,0,162,5,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100E1,T100E1,1,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100E2,T100E2,1,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100E3,T100E3,1,68,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC1,T100PC1,1,204,6,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC2,T100PC2,1,324,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC3,T100PC3,1,167,5,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC4,T100PC4,1,360,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC5,T100PC5,1,306,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC6,T100PC6,1,1255,41,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC7,T100PC7,1,1179,39,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC8,T100PC8,1,1156,38,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100PC9,T100PC9,1,1171,39,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100S1,T100S1,1,128,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T100S2,T100S2,1,126,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T101,T101,1,134,4,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T104,T104,1,29,0,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T107,T107,1,44,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T108,T108,1,23,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T109,T109,1,126,4,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T112,T112,1,111,3,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T113,T113,1,192,6,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T113A,T113A,1,161,5,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T200A,T200A,2,68,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200E1,T200E1,2,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200E2,T200E2,2,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200PC2,T200PC2,2,313,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200PC3,T200PC3,2,211,7,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200PC3A,T200PC3A,2,26,0,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200PC5,T200PC5,2,275,9,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200PC6,T200PC6,2,1283,42,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200PC7,T200PC7,2,1144,38,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200PC8,T200PC8,2,1182,39,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200PC9,T200PC9,2,1134,37,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200S1,T200S1,2,126,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T200S2,T200S2,2,126,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T202,T202,2,24,0,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T202B,T202B,2,96,3,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T204,T204,2,43,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T205,T205,2,19,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T205A,T205A,2,88,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T211A,T211A,2,33,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300E1,T300E1,3,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300E2,T300E2,3,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300E3,T300E3,3,68,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300PC1,T300PC1,3,298,9,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300PC2,T300PC2,3,330,11,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300PC3,T300PC3,3,226,7,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300PC4,T300PC4,3,50,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300PC5,T300PC5,3,20,0,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300S1,T300S1,3,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T300S2,T300S2,3,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T302,T302,3,16,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T302A,T302A,3,76,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T303,T303,3,45,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T305,T305,3,42,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T306,T306,3,18,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T307,T307,3,16,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T307A,T307A,3,80,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T400E1,T400E1,4,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T400E2,T400E2,4,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T400E3,T400E3,4,68,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T400PC1,T400PC1,4,320,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T400PC2,T400PC2,4,326,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T400PC3,T400PC3,4,256,8,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T400PC4,T400PC4,4,50,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T400S1,T400S1,4,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T400S2,T400S2,4,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T402,T402,4,12,0,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T402A,T402A,4,76,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T403,T403,4,49,1,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T405,T405,4,41,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T406,T406,4,22,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T407,T407,4,12,0,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T407A,T407A,4,80,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T409,T409,4,86,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500E1,T500E1,5,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500E2,T500E2,5,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500E3,T500E3,5,68,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500PC1,T500PC1,5,314,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500PC2,T500PC2,5,361,12,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500PC3,T500PC3,5,245,8,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500PC4,T500PC4,5,50,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500S1,T500S1,5,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T500S2,T500S2,5,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T502,T502,5,53,1,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T502A,T502A,5,86,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T503J,T503J,5,20,0,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T504,T504,5,42,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T505,T505,5,27,0,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T505A,T505A,5,89,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T600E1,T600E1,6,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T600E2,T600E2,6,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T600E3,T600E3,6,68,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T600PC1,T600PC1,6,262,8,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T600PC2,T600PC2,6,327,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T600PC3,T600PC3,6,226,7,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T600PC4,T600PC4,6,50,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T600S1,T600S1,6,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T600S2,T600S2,6,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T602,T602,6,59,1,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T602A,T602A,6,80,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T602AB,T602AB,6,36,1,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T603H,T603H,6,20,0,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T604,T604,6,42,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T605,T605,6,32,1,YYY,Mechanical,Mechanical Area,Nonassignable,1172
1172-T605A,T605A,6,83,2,XXX,Building Service,Building Service Area,Nonassignable,1172
1172-T700E1,T700E1,7,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T700E2,T700E2,7,55,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T700E3,T700E3,7,68,2,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T700PC1,T700PC1,7,262,8,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T700PC2,T700PC2,7,326,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T700PC3,T700PC3,7,236,7,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T700PC4,T700PC4,7,50,1,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T700S1,T700S1,7,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T700S2,T700S2,7,134,4,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T701,T701,7,111,3,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T701C,T701C,7,316,10,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T701K,T701K,7,109,3,WWW,Circulation,Circulation Area,Nonassignable,1172
1172-T701R,T701R,7,27,0,WWW,Circulation,Circulation Area,Nonassignable,1172
